id,prediction
095_224_208,0
095_224_224,0
095_224_240,0
095_224_256,0
095_224_272,0
095_224_288,1
095_224_304,1
095_224_320,1
095_224_336,0
095_224_352,0
095_224_368,0
095_224_384,0
095_240_0,0
095_240_16,0
095_240_32,0
095_240_48,0
095_240_64,0
095_240_80,0
095_240_96,0
095_240_112,0
095_240_128,0
095_240_144,0
095_240_160,0
095_240_176,1
095_240_192,0
095_240_208,0
095_240_224,0
095_240_240,0
095_240_256,0
095_240_272,0
095_240_288,1
095_240_304,1
095_240_320,1
095_240_336,0
095_240_352,0
095_240_368,0
095_240_384,0
095_256_0,0
095_256_16,0
095_256_32,0
095_256_48,0
095_256_64,0
095_256_80,0
095_256_96,0
095_256_112,0
095_256_128,0
095_256_144,0
095_256_160,0
095_256_176,1
095_256_192,0
095_256_208,0
095_256_224,0
095_256_240,0
095_256_256,0
095_256_272,0
095_256_288,1
095_256_304,1
095_256_320,1
095_256_336,0
095_256_352,0
095_256_368,0
095_256_384,0
095_272_0,1
095_272_16,1
095_272_32,1
095_272_48,1
095_272_64,1
095_272_80,1
095_272_96,1
095_272_112,0
095_272_128,0
095_272_144,0
095_272_160,0
095_272_176,1
095_272_192,0
095_272_208,0
095_272_224,0
095_272_240,0
095_272_256,0
095_272_272,0
095_272_288,1
095_272_304,1
095_272_320,1
095_272_336,0
095_272_352,0
095_272_368,0
095_272_384,0
095_288_0,1
095_288_16,1
095_288_32,1
095_288_48,1
095_288_64,1
095_288_80,1
095_288_96,1
095_288_112,1
095_288_128,1
095_288_144,1
095_288_160,1
095_288_176,1
095_288_192,1
095_288_208,1
095_288_224,1
095_288_240,1
095_288_256,1
095_288_272,1
095_288_288,1
095_288_304,1
095_288_320,1
095_288_336,0
095_288_352,0
095_288_368,0
095_288_384,0
095_304_0,1
095_304_16,1
095_304_32,1
095_304_48,1
095_304_64,1
095_304_80,1
095_304_96,1
095_304_112,1
095_304_128,1
095_304_144,1
095_304_160,1
095_304_176,1
095_304_192,1
095_304_208,1
095_304_224,1
095_304_240,1
095_304_256,1
095_304_272,1
095_304_288,1
095_304_304,1
095_304_320,1
095_304_336,0
095_304_352,0
095_304_368,0
095_304_384,0
095_320_0,0
095_320_16,0
095_320_32,0
095_320_48,0
095_320_64,0
095_320_80,0
095_320_96,0
095_320_112,0
095_320_128,0
095_320_144,0
095_320_160,0
095_320_176,1
095_320_192,0
095_320_208,0
095_320_224,0
095_320_240,0
095_320_256,0
095_320_272,0
095_320_288,1
095_320_304,1
095_320_320,1
095_320_336,1
095_320_352,1
095_320_368,1
095_320_384,1
095_336_0,0
095_336_16,0
095_336_32,0
095_336_48,0
095_336_64,0
095_336_80,0
095_336_96,0
095_336_112,0
095_336_128,0
095_336_144,0
095_336_160,0
095_336_176,1
095_336_192,0
095_336_208,0
095_336_224,0
095_336_240,0
095_336_256,0
095_336_272,0
095_336_288,1
095_336_304,1
095_336_320,1
095_336_336,1
095_336_352,1
095_336_368,1
095_336_384,1
095_352_0,0
095_352_16,0
095_352_32,0
095_352_48,0
095_352_64,0
095_352_80,0
095_352_96,0
095_352_112,0
095_352_128,0
095_352_144,0
095_352_160,0
095_352_176,1
095_352_192,0
095_352_208,0
095_352_224,0
095_352_240,0
095_352_256,0
095_352_272,0
095_352_288,1
095_352_304,1
095_352_320,1
095_352_336,0
095_352_352,0
095_352_368,0
095_352_384,0
095_368_0,0
095_368_16,0
095_368_32,0
095_368_48,0
095_368_64,0
095_368_80,0
095_368_96,0
095_368_112,0
095_368_128,0
095_368_144,0
095_368_160,0
095_368_176,1
095_368_192,0
095_368_208,0
095_368_224,0
095_368_240,0
095_368_256,0
095_368_272,0
095_368_288,1
095_368_304,1
095_368_320,1
095_368_336,0
095_368_352,0
095_368_368,0
095_368_384,0
095_384_0,0
095_384_16,0
095_384_32,0
095_384_48,0
095_384_64,0
095_384_80,0
095_384_96,0
095_384_112,0
095_384_128,0
095_384_144,0
095_384_160,0
095_384_176,1
095_384_192,0
095_384_208,0
095_384_224,0
095_384_240,0
095_384_256,0
095_384_272,0
095_384_288,1
095_384_304,1
095_384_320,1
095_384_336,0
095_384_352,0
095_384_368,0
095_384_384,0
096_0_0,0
096_0_16,1
096_0_32,1
096_0_48,0
096_0_64,0
096_0_80,0
096_0_96,0
096_0_112,0
096_0_128,0
096_0_144,0
096_0_160,1
096_0_176,0
096_0_192,0
096_0_208,0
096_0_224,0
096_0_240,0
096_0_256,0
096_0_272,1
096_0_288,1
096_0_304,1
096_0_320,1
096_0_336,0
096_0_352,0
096_0_368,0
096_0_384,0
096_16_0,0
096_16_16,1
096_16_32,1
096_16_48,0
096_16_64,0
096_16_80,0
096_16_96,0
096_16_112,0
096_16_128,0
096_16_144,0
096_16_160,1
096_16_176,0
096_16_192,0
096_16_208,0
096_16_224,0
096_16_240,0
096_16_256,0
096_16_272,1
096_16_288,1
096_16_304,1
096_16_320,1
096_16_336,1
096_16_352,1
096_16_368,1
096_16_384,1
096_32_0,0
096_32_16,1
096_32_32,1
096_32_48,0
096_32_64,0
096_32_80,0
096_32_96,0
096_32_112,0
096_32_128,0
096_32_144,0
096_32_160,1
096_32_176,0
096_32_192,0
096_32_208,0
096_32_224,0
096_32_240,0
096_32_256,0
096_32_272,1
096_32_288,1
096_32_304,1
096_32_320,1
096_32_336,1
096_32_352,1
096_32_368,1
096_32_384,1
096_48_0,0
096_48_16,1
096_48_32,1
096_48_48,0
096_48_64,0
096_48_80,0
096_48_96,0
096_48_112,0
096_48_128,0
096_48_144,0
096_48_160,1
096_48_176,0
096_48_192,0
096_48_208,0
096_48_224,0
096_48_240,0
096_48_256,0
096_48_272,1
096_48_288,1
096_48_304,1
096_48_320,1
096_48_336,0
096_48_352,0
096_48_368,0
096_48_384,0
096_64_0,0
096_64_16,1
096_64_32,1
096_64_48,0
096_64_64,0
096_64_80,0
096_64_96,0
096_64_112,0
096_64_128,0
096_64_144,0
096_64_160,1
096_64_176,0
096_64_192,0
096_64_208,0
096_64_224,0
096_64_240,0
096_64_256,0
096_64_272,1
096_64_288,1
096_64_304,1
096_64_320,1
096_64_336,0
096_64_352,0
096_64_368,0
096_64_384,0
096_80_0,0
096_80_16,1
096_80_32,1
096_80_48,0
096_80_64,0
096_80_80,0
096_80_96,0
096_80_112,0
096_80_128,0
096_80_144,0
096_80_160,1
096_80_176,0
096_80_192,0
096_80_208,0
096_80_224,0
096_80_240,0
096_80_256,0
096_80_272,1
096_80_288,1
096_80_304,1
096_80_320,0
096_80_336,0
096_80_352,0
096_80_368,0
096_80_384,0
096_96_0,0
096_96_16,1
096_96_32,1
096_96_48,0
096_96_64,0
096_96_80,0
096_96_96,0
096_96_112,0
096_96_128,0
096_96_144,0
096_96_160,1
096_96_176,0
096_96_192,0
096_96_208,0
096_96_224,0
096_96_240,0
096_96_256,0
096_96_272,1
096_96_288,1
096_96_304,1
096_96_320,0
096_96_336,0
096_96_352,0
096_96_368,0
096_96_384,0
096_112_0,0
096_112_16,1
096_112_32,1
096_112_48,0
096_112_64,0
096_112_80,0
096_112_96,0
096_112_112,0
096_112_128,0
096_112_144,0
096_112_160,1
096_112_176,0
096_112_192,0
096_112_208,0
096_112_224,0
096_112_240,0
096_112_256,0
096_112_272,1
096_112_288,1
096_112_304,1
096_112_320,0
096_112_336,0
096_112_352,0
096_112_368,0
096_112_384,0
096_128_0,0
096_128_16,1
096_128_32,1
096_128_48,0
096_128_64,0
096_128_80,0
096_128_96,0
096_128_112,0
096_128_128,0
096_128_144,0
096_128_160,1
096_128_176,0
096_128_192,0
096_128_208,0
096_128_224,0
096_128_240,0
096_128_256,0
096_128_272,1
096_128_288,1
096_128_304,1
096_128_320,0
096_128_336,0
096_128_352,0
096_128_368,0
096_128_384,0
096_144_0,0
096_144_16,1
096_144_32,1
096_144_48,0
096_144_64,0
096_144_80,0
096_144_96,0
096_144_112,0
096_144_128,0
096_144_144,0
096_144_160,1
096_144_176,0
096_144_192,0
096_144_208,0
096_144_224,0
096_144_240,0
096_144_256,0
096_144_272,1
096_144_288,1
096_144_304,1
096_144_320,0
096_144_336,0
096_144_352,0
096_144_368,0
096_144_384,0
096_160_0,0
096_160_16,1
096_160_32,1
096_160_48,0
096_160_64,0
096_160_80,0
096_160_96,0
096_160_112,0
096_160_128,0
096_160_144,0
096_160_160,1
096_160_176,0
096_160_192,0
096_160_208,0
096_160_224,0
096_160_240,0
096_160_256,0
096_160_272,1
096_160_288,1
096_160_304,1
096_160_320,0
096_160_336,0
096_160_352,0
096_160_368,0
096_160_384,0
096_176_0,0
096_176_16,1
096_176_32,1
096_176_48,0
096_176_64,0
096_176_80,0
096_176_96,0
096_176_112,0
096_176_128,0
096_176_144,0
096_176_160,1
096_176_176,0
096_176_192,0
096_176_208,0
096_176_224,0
096_176_240,0
096_176_256,0
096_176_272,1
096_176_288,1
096_176_304,1
096_176_320,0
096_176_336,0
096_176_352,0
096_176_368,0
096_176_384,0
096_192_0,0
096_192_16,1
096_192_32,1
096_192_48,0
096_192_64,0
096_192_80,0
096_192_96,0
096_192_112,0
096_192_128,0
096_192_144,0
096_192_160,1
096_192_176,0
096_192_192,0
096_192_208,0
096_192_224,0
096_192_240,0
096_192_256,0
096_192_272,1
096_192_288,1
096_192_304,1
096_192_320,0
096_192_336,0
096_192_352,0
096_192_368,0
096_192_384,0
096_208_0,0
096_208_16,1
096_208_32,1
096_208_48,0
096_208_64,0
096_208_80,0
096_208_96,0
096_208_112,0
096_208_128,0
096_208_144,0
096_208_160,1
096_208_176,0
096_208_192,0
096_208_208,0
096_208_224,0
096_208_240,0
096_208_256,0
096_208_272,1
096_208_288,1
096_208_304,1
096_208_320,0
096_208_336,0
096_208_352,0
096_208_368,0
096_208_384,0
096_224_0,1
096_224_16,1
096_224_32,1
096_224_48,0
096_224_64,0
096_224_80,0
096_224_96,0
096_224_112,0
096_224_128,0
096_224_144,0
096_224_160,1
096_224_176,0
096_224_192,0
096_224_208,0
096_224_224,0
096_224_240,0
096_224_256,0
096_224_272,1
096_224_288,1
096_224_304,1
096_224_320,0
096_224_336,0
096_224_352,0
096_224_368,0
096_224_384,0
096_240_0,1
096_240_16,1
096_240_32,1
096_240_48,0
096_240_64,0
096_240_80,0
096_240_96,0
096_240_112,0
096_240_128,0
096_240_144,0
096_240_160,1
096_240_176,0
096_240_192,0
096_240_208,0
096_240_224,0
096_240_240,0
096_240_256,0
096_240_272,1
096_240_288,1
096_240_304,1
096_240_320,0
096_240_336,0
096_240_352,0
096_240_368,0
096_240_384,0
096_256_0,1
096_256_16,1
096_256_32,1
096_256_48,0
096_256_64,0
096_256_80,0
096_256_96,0
096_256_112,0
096_256_128,0
096_256_144,0
096_256_160,1
096_256_176,0
096_256_192,0
096_256_208,0
096_256_224,0
096_256_240,0
096_256_256,0
096_256_272,1
096_256_288,1
096_256_304,1
096_256_320,0
096_256_336,0
096_256_352,0
096_256_368,0
096_256_384,0
096_272_0,1
096_272_16,1
096_272_32,1
096_272_48,0
096_272_64,0
096_272_80,0
096_272_96,0
096_272_112,0
096_272_128,0
096_272_144,0
096_272_160,1
096_272_176,0
096_272_192,0
096_272_208,0
096_272_224,0
096_272_240,0
096_272_256,0
096_272_272,1
096_272_288,1
096_272_304,1
096_272_320,0
096_272_336,0
096_272_352,0
096_272_368,0
096_272_384,0
096_288_0,1
096_288_16,1
096_288_32,1
096_288_48,0
096_288_64,0
096_288_80,0
096_288_96,0
096_288_112,0
096_288_128,0
096_288_144,0
096_288_160,1
096_288_176,0
096_288_192,0
096_288_208,0
096_288_224,0
096_288_240,0
096_288_256,0
096_288_272,1
096_288_288,1
096_288_304,1
096_288_320,0
096_288_336,0
096_288_352,0
096_288_368,0
096_288_384,0
096_304_0,1
096_304_16,1
096_304_32,1
096_304_48,0
096_304_64,0
096_304_80,0
096_304_96,0
096_304_112,0
096_304_128,0
096_304_144,0
096_304_160,1
096_304_176,0
096_304_192,0
096_304_208,0
096_304_224,0
096_304_240,0
096_304_256,0
096_304_272,1
096_304_288,1
096_304_304,1
096_304_320,0
096_304_336,0
096_304_352,0
096_304_368,0
096_304_384,0
096_320_0,1
096_320_16,1
096_320_32,1
096_320_48,1
096_320_64,1
096_320_80,1
096_320_96,1
096_320_112,1
096_320_128,1
096_320_144,1
096_320_160,1
096_320_176,1
096_320_192,1
096_320_208,1
096_320_224,1
096_320_240,1
096_320_256,1
096_320_272,1
096_320_288,1
096_320_304,1
096_320_320,1
096_320_336,1
096_320_352,1
096_320_368,1
096_320_384,1
096_336_0,1
096_336_16,1
096_336_32,1
096_336_48,1
096_336_64,1
096_336_80,1
096_336_96,1
096_336_112,1
096_336_128,1
096_336_144,1
096_336_160,1
096_336_176,1
096_336_192,1
096_336_208,1
096_336_224,1
096_336_240,1
096_336_256,1
096_336_272,1
096_336_288,1
096_336_304,1
096_336_320,1
096_336_336,1
096_336_352,1
096_336_368,1
096_336_384,1
096_352_0,1
096_352_16,1
096_352_32,1
096_352_48,0
096_352_64,0
096_352_80,0
096_352_96,0
096_352_112,0
096_352_128,0
096_352_144,0
096_352_160,1
096_352_176,0
096_352_192,0
096_352_208,0
096_352_224,0
096_352_240,0
096_352_256,0
096_352_272,1
096_352_288,1
096_352_304,1
096_352_320,0
096_352_336,0
096_352_352,1
096_352_368,1
096_352_384,1
096_368_0,1
096_368_16,1
096_368_32,1
096_368_48,0
096_368_64,0
096_368_80,0
096_368_96,0
096_368_112,0
096_368_128,0
096_368_144,0
096_368_160,1
096_368_176,0
096_368_192,0
096_368_208,0
096_368_224,0
096_368_240,0
096_368_256,0
096_368_272,1
096_368_288,1
096_368_304,1
096_368_320,0
096_368_336,0
096_368_352,0
096_368_368,0
096_368_384,0
096_384_0,1
096_384_16,1
096_384_32,1
096_384_48,0
096_384_64,0
096_384_80,0
096_384_96,0
096_384_112,0
096_384_128,0
096_384_144,1
096_384_160,1
096_384_176,0
096_384_192,0
096_384_208,0
096_384_224,0
096_384_240,0
096_384_256,0
096_384_272,1
096_384_288,1
096_384_304,1
096_384_320,0
096_384_336,0
096_384_352,0
096_384_368,0
096_384_384,0
097_0_0,0
097_0_16,0
097_0_32,0
097_0_48,0
097_0_64,0
097_0_80,0
097_0_96,0
097_0_112,0
097_0_128,0
097_0_144,1
097_0_160,0
097_0_176,0
097_0_192,0
097_0_208,0
097_0_224,0
097_0_240,0
097_0_256,0
097_0_272,0
097_0_288,1
097_0_304,1
097_0_320,1
097_0_336,0
097_0_352,0
097_0_368,0
097_0_384,0
097_16_0,0
097_16_16,0
097_16_32,0
097_16_48,0
097_16_64,0
097_16_80,0
097_16_96,0
097_16_112,0
097_16_128,0
097_16_144,1
097_16_160,0
097_16_176,0
097_16_192,0
097_16_208,0
097_16_224,0
097_16_240,0
097_16_256,0
097_16_272,0
097_16_288,1
097_16_304,1
097_16_320,1
097_16_336,0
097_16_352,0
097_16_368,0
097_16_384,0
097_32_0,0
097_32_16,0
097_32_32,0
097_32_48,0
097_32_64,0
097_32_80,0
097_32_96,0
097_32_112,0
097_32_128,0
097_32_144,1
097_32_160,0
097_32_176,0
097_32_192,0
097_32_208,0
097_32_224,0
097_32_240,0
097_32_256,0
097_32_272,0
097_32_288,1
097_32_304,1
097_32_320,1
097_32_336,0
097_32_352,0
097_32_368,0
097_32_384,0
097_48_0,0
097_48_16,0
097_48_32,0
097_48_48,0
097_48_64,0
097_48_80,0
097_48_96,0
097_48_112,0
097_48_128,0
097_48_144,1
097_48_160,0
097_48_176,0
097_48_192,0
097_48_208,0
097_48_224,0
097_48_240,0
097_48_256,0
097_48_272,0
097_48_288,1
097_48_304,1
097_48_320,1
097_48_336,0
097_48_352,0
097_48_368,0
097_48_384,0
097_64_0,0
097_64_16,0
097_64_32,0
097_64_48,0
097_64_64,0
097_64_80,0
097_64_96,0
097_64_112,0
097_64_128,0
097_64_144,1
097_64_160,0
097_64_176,0
097_64_192,0
097_64_208,0
097_64_224,0
097_64_240,0
097_64_256,0
097_64_272,0
097_64_288,1
097_64_304,1
097_64_320,1
097_64_336,0
097_64_352,0
097_64_368,0
097_64_384,0
097_80_0,0
097_80_16,0
097_80_32,0
097_80_48,0
097_80_64,0
097_80_80,0
097_80_96,0
097_80_112,0
097_80_128,0
097_80_144,1
097_80_160,0
097_80_176,0
097_80_192,0
097_80_208,0
097_80_224,0
097_80_240,0
097_80_256,0
097_80_272,1
097_80_288,1
097_80_304,1
097_80_320,1
097_80_336,0
097_80_352,0
097_80_368,0
097_80_384,0
097_96_0,1
097_96_16,1
097_96_32,1
097_96_48,1
097_96_64,1
097_96_80,1
097_96_96,1
097_96_112,1
097_96_128,1
097_96_144,1
097_96_160,1
097_96_176,1
097_96_192,1
097_96_208,1
097_96_224,1
097_96_240,1
097_96_256,1
097_96_272,1
097_96_288,1
097_96_304,1
097_96_320,1
097_96_336,1
097_96_352,1
097_96_368,1
097_96_384,1
097_112_0,1
097_112_16,1
097_112_32,1
097_112_48,1
097_112_64,1
097_112_80,1
097_112_96,1
097_112_112,1
097_112_128,1
097_112_144,1
097_112_160,1
097_112_176,1
097_112_192,1
097_112_208,1
097_112_224,1
097_112_240,1
097_112_256,1
097_112_272,1
097_112_288,1
097_112_304,1
097_112_320,1
097_112_336,1
097_112_352,1
097_112_368,1
097_112_384,1
097_128_0,0
097_128_16,0
097_128_32,0
097_128_48,0
097_128_64,0
097_128_80,0
097_128_96,1
097_128_112,1
097_128_128,1
097_128_144,1
097_128_160,1
097_128_176,1
097_128_192,1
097_128_208,1
097_128_224,1
097_128_240,1
097_128_256,1
097_128_272,1
097_128_288,1
097_128_304,1
097_128_320,1
097_128_336,0
097_128_352,0
097_128_368,0
097_128_384,0
097_144_0,0
097_144_16,0
097_144_32,0
097_144_48,0
097_144_64,0
097_144_80,0
097_144_96,1
097_144_112,0
097_144_128,0
097_144_144,0
097_144_160,0
097_144_176,0
097_144_192,0
097_144_208,0
097_144_224,0
097_144_240,0
097_144_256,0
097_144_272,1
097_144_288,1
097_144_304,1
097_144_320,1
097_144_336,0
097_144_352,0
097_144_368,0
097_144_384,0
097_160_0,0
097_160_16,0
097_160_32,0
097_160_48,0
097_160_64,0
097_160_80,0
097_160_96,1
097_160_112,0
097_160_128,0
097_160_144,0
097_160_160,0
097_160_176,0
097_160_192,0
097_160_208,0
097_160_224,0
097_160_240,0
097_160_256,0
097_160_272,1
097_160_288,1
097_160_304,1
097_160_320,1
097_160_336,0
097_160_352,0
097_160_368,0
097_160_384,0
097_176_0,0
097_176_16,0
097_176_32,0
097_176_48,0
097_176_64,0
097_176_80,0
097_176_96,1
097_176_112,0
097_176_128,0
097_176_144,0
097_176_160,0
097_176_176,0
097_176_192,0
097_176_208,0
097_176_224,0
097_176_240,0
097_176_256,0
097_176_272,1
097_176_288,1
097_176_304,1
097_176_320,1
097_176_336,0
097_176_352,0
097_176_368,0
097_176_384,0
097_192_0,0
097_192_16,0
097_192_32,0
097_192_48,0
097_192_64,0
097_192_80,0
097_192_96,1
097_192_112,0
097_192_128,0
097_192_144,0
097_192_160,0
097_192_176,0
097_192_192,0
097_192_208,0
097_192_224,0
097_192_240,0
097_192_256,0
097_192_272,1
097_192_288,1
097_192_304,1
097_192_320,1
097_192_336,0
097_192_352,0
097_192_368,0
097_192_384,0
097_208_0,0
097_208_16,0
097_208_32,0
097_208_48,0
097_208_64,0
097_208_80,0
097_208_96,1
097_208_112,0
097_208_128,0
097_208_144,0
097_208_160,0
097_208_176,0
097_208_192,0
097_208_208,0
097_208_224,0
097_208_240,0
097_208_256,0
097_208_272,1
097_208_288,1
097_208_304,1
097_208_320,1
097_208_336,0
097_208_352,0
097_208_368,0
097_208_384,0
097_224_0,0
097_224_16,0
097_224_32,0
097_224_48,0
097_224_64,0
097_224_80,0
097_224_96,1
097_224_112,0
097_224_128,0
097_224_144,0
097_224_160,0
097_224_176,0
097_224_192,0
097_224_208,0
097_224_224,0
097_224_240,0
097_224_256,0
097_224_272,1
097_224_288,1
097_224_304,1
097_224_320,1
097_224_336,0
097_224_352,0
097_224_368,0
097_224_384,0
097_240_0,0
097_240_16,0
097_240_32,0
097_240_48,0
097_240_64,0
097_240_80,0
097_240_96,1
097_240_112,0
097_240_128,0
097_240_144,0
097_240_160,0
097_240_176,0
097_240_192,0
097_240_208,0
097_240_224,0
097_240_240,0
097_240_256,0
097_240_272,1
097_240_288,1
097_240_304,1
097_240_320,1
097_240_336,0
097_240_352,0
097_240_368,0
097_240_384,0
097_256_0,1
097_256_16,1
097_256_32,1
097_256_48,1
097_256_64,1
097_256_80,1
097_256_96,1
097_256_112,0
097_256_128,0
097_256_144,0
097_256_160,0
097_256_176,0
097_256_192,0
097_256_208,0
097_256_224,0
097_256_240,0
097_256_256,0
097_256_272,1
097_256_288,1
097_256_304,1
097_256_320,1
097_256_336,0
097_256_352,0
097_256_368,0
097_256_384,0
097_272_0,0
097_272_16,0
097_272_32,0
097_272_48,0
097_272_64,0
097_272_80,0
097_272_96,1
097_272_112,0
097_272_128,0
097_272_144,0
097_272_160,0
097_272_176,0
097_272_192,0
097_272_208,0
097_272_224,0
097_272_240,0
097_272_256,0
097_272_272,1
097_272_288,1
097_272_304,1
097_272_320,1
097_272_336,0
097_272_352,0
097_272_368,0
097_272_384,0
097_288_0,0
097_288_16,0
097_288_32,0
097_288_48,0
097_288_64,0
097_288_80,0
097_288_96,1
097_288_112,0
097_288_128,0
097_288_144,0
097_288_160,0
097_288_176,0
097_288_192,0
097_288_208,0
097_288_224,0
097_288_240,0
097_288_256,0
097_288_272,1
097_288_288,1
097_288_304,1
097_288_320,1
097_288_336,0
097_288_352,0
097_288_368,0
097_288_384,0
097_304_0,0
097_304_16,0
097_304_32,0
097_304_48,0
097_304_64,0
097_304_80,0
097_304_96,1
097_304_112,0
097_304_128,0
097_304_144,0
097_304_160,0
097_304_176,0
097_304_192,0
097_304_208,0
097_304_224,0
097_304_240,0
097_304_256,0
097_304_272,1
097_304_288,1
097_304_304,1
097_304_320,1
097_304_336,0
097_304_352,0
097_304_368,0
097_304_384,0
097_320_0,0
097_320_16,0
097_320_32,0
097_320_48,0
097_320_64,0
097_320_80,0
097_320_96,1
097_320_112,0
097_320_128,0
097_320_144,0
097_320_160,0
097_320_176,0
097_320_192,0
097_320_208,0
097_320_224,0
097_320_240,0
097_320_256,0
097_320_272,1
097_320_288,1
097_320_304,1
097_320_320,1
097_320_336,0
097_320_352,0
097_320_368,0
097_320_384,0
097_336_0,0
097_336_16,0
097_336_32,0
097_336_48,0
097_336_64,0
097_336_80,0
097_336_96,1
097_336_112,0
097_336_128,0
097_336_144,0
097_336_160,0
097_336_176,0
097_336_192,0
097_336_208,0
097_336_224,0
097_336_240,0
097_336_256,0
097_336_272,1
097_336_288,1
097_336_304,1
097_336_320,1
097_336_336,0
097_336_352,0
097_336_368,0
097_336_384,0
097_352_0,0
097_352_16,0
097_352_32,0
097_352_48,0
097_352_64,0
097_352_80,0
097_352_96,1
097_352_112,0
097_352_128,0
097_352_144,0
097_352_160,0
097_352_176,0
097_352_192,0
097_352_208,0
097_352_224,0
097_352_240,0
097_352_256,0
097_352_272,1
097_352_288,1
097_352_304,1
097_352_320,1
097_352_336,0
097_352_352,0
097_352_368,0
097_352_384,0
097_368_0,0
097_368_16,0
097_368_32,0
097_368_48,0
097_368_64,0
097_368_80,0
097_368_96,1
097_368_112,0
097_368_128,0
097_368_144,0
097_368_160,0
097_368_176,0
097_368_192,0
097_368_208,0
097_368_224,0
097_368_240,0
097_368_256,0
097_368_272,1
097_368_288,1
097_368_304,1
097_368_320,1
097_368_336,0
097_368_352,0
097_368_368,0
097_368_384,0
097_384_0,1
097_384_16,1
097_384_32,1
097_384_48,1
097_384_64,1
097_384_80,1
097_384_96,1
097_384_112,1
097_384_128,0
097_384_144,0
097_384_160,0
097_384_176,0
097_384_192,0
097_384_208,0
097_384_224,0
097_384_240,0
097_384_256,0
097_384_272,1
097_384_288,1
097_384_304,1
097_384_320,1
097_384_336,0
097_384_352,0
097_384_368,0
097_384_384,0
098_0_0,0
098_0_16,0
098_0_32,0
098_0_48,0
098_0_64,0
098_0_80,0
098_0_96,0
098_0_112,0
098_0_128,1
098_0_144,0
098_0_160,0
098_0_176,0
098_0_192,0
098_0_208,0
098_0_224,0
098_0_240,1
098_0_256,1
098_0_272,1
098_0_288,0
098_0_304,0
098_0_320,0
098_0_336,0
098_0_352,0
098_0_368,0
098_0_384,0
098_16_0,0
098_16_16,0
098_16_32,0
098_16_48,0
098_16_64,0
098_16_80,0
098_16_96,0
098_16_112,0
098_16_128,1
098_16_144,0
098_16_160,0
098_16_176,0
098_16_192,0
098_16_208,0
098_16_224,0
098_16_240,1
098_16_256,1
098_16_272,1
098_16_288,0
098_16_304,0
098_16_320,0
098_16_336,0
098_16_352,0
098_16_368,0
098_16_384,0
098_32_0,0
098_32_16,0
098_32_32,0
098_32_48,0
098_32_64,0
098_32_80,0
098_32_96,0
098_32_112,0
098_32_128,1
098_32_144,0
098_32_160,0
098_32_176,0
098_32_192,0
098_32_208,0
098_32_224,0
098_32_240,1
098_32_256,1
098_32_272,1
098_32_288,0
098_32_304,0
098_32_320,0
098_32_336,0
098_32_352,0
098_32_368,0
098_32_384,0
098_48_0,0
098_48_16,0
098_48_32,0
098_48_48,0
098_48_64,0
098_48_80,0
098_48_96,0
098_48_112,0
098_48_128,1
098_48_144,0
098_48_160,0
098_48_176,0
098_48_192,0
098_48_208,0
098_48_224,0
098_48_240,1
098_48_256,1
098_48_272,1
098_48_288,0
098_48_304,0
098_48_320,0
098_48_336,0
098_48_352,0
098_48_368,0
098_48_384,0
098_64_0,1
098_64_16,1
098_64_32,1
098_64_48,1
098_64_64,1
098_64_80,1
098_64_96,1
098_64_112,1
098_64_128,1
098_64_144,1
098_64_160,1
098_64_176,1
098_64_192,1
098_64_208,1
098_64_224,1
098_64_240,1
098_64_256,1
098_64_272,1
098_64_288,1
098_64_304,1
098_64_320,1
098_64_336,1
098_64_352,1
098_64_368,1
098_64_384,1
098_80_0,1
098_80_16,1
098_80_32,1
098_80_48,1
098_80_64,1
098_80_80,1
098_80_96,1
098_80_112,1
098_80_128,1
098_80_144,1
098_80_160,1
098_80_176,1
098_80_192,1
098_80_208,1
098_80_224,1
098_80_240,1
098_80_256,1
098_80_272,1
098_80_288,1
098_80_304,1
098_80_320,1
098_80_336,1
098_80_352,1
098_80_368,1
098_80_384,1
098_96_0,0
098_96_16,0
098_96_32,0
098_96_48,0
098_96_64,0
098_96_80,0
098_96_96,0
098_96_112,0
098_96_128,1
098_96_144,0
098_96_160,0
098_96_176,0
098_96_192,0
098_96_208,0
098_96_224,0
098_96_240,1
098_96_256,1
098_96_272,1
098_96_288,0
098_96_304,0
098_96_320,0
098_96_336,1
098_96_352,1
098_96_368,1
098_96_384,1
098_112_0,0
098_112_16,0
098_112_32,0
098_112_48,0
098_112_64,0
098_112_80,0
098_112_96,0
098_112_112,0
098_112_128,1
098_112_144,0
098_112_160,0
098_112_176,0
098_112_192,0
098_112_208,0
098_112_224,0
098_112_240,1
098_112_256,1
098_112_272,1
098_112_288,0
098_112_304,0
098_112_320,0
098_112_336,0
098_112_352,0
098_112_368,0
098_112_384,1
098_128_0,0
098_128_16,0
098_128_32,0
098_128_48,0
098_128_64,0
098_128_80,0
098_128_96,0
098_128_112,0
098_128_128,1
098_128_144,0
098_128_160,0
098_128_176,0
098_128_192,0
098_128_208,0
098_128_224,0
098_128_240,1
098_128_256,1
098_128_272,1
098_128_288,0
098_128_304,0
098_128_320,0
098_128_336,0
098_128_352,0
098_128_368,0
098_128_384,1
098_144_0,0
098_144_16,0
098_144_32,0
098_144_48,0
098_144_64,0
098_144_80,0
098_144_96,0
098_144_112,0
098_144_128,1
098_144_144,0
098_144_160,0
098_144_176,0
